category,template
album_name+music_streaming_service,start {album_name} on {music_streaming_service}
album_name+record_label,find {album_name} on {record_label}
album_name+record_label,get {album_name} from {record_label}
album_name+record_label,play {album_name} from {record_label}
album_name+record_label,put on {album_name} by {record_label}
album_name+record_label,shuffle {album_name} from {record_label}
track_name+album_name+artist_name,find {track_name} by {artist_name} on {album_name}
track_name+album_name+artist_name,get {track_name} from {album_name} by {artist_name}
track_name+album_name+artist_name,play {track_name} by {artist_name} from {album_name}
track_name+album_name+artist_name,put on {track_name} from {album_name} by {artist_name}
track_name+album_name+artist_name,queue {track_name} from {album_name} by {artist_name}
track_name+album_name+artist_name,shuffle {track_name} from {album_name} by {artist_name}
track_name+album_name+music_streaming_service,find {track_name} on {album_name} via {music_streaming_service}
track_name+album_name+music_streaming_service,get {track_name} from {album_name} on {music_streaming_service}
track_name+album_name+music_streaming_service,play {track_name} from {album_name} on {music_streaming_service}
track_name+music_genre,find {track_name} {music_genre} version
track_name+music_genre,get {track_name} in {music_genre} style
track_name+music_genre,play {track_name} as {music_genre}
track_name+music_genre,play {track_name} in {music_genre} style
track_name+music_genre,put on {track_name} {music_genre}
track_name+music_genre,shuffle {track_name} {music_genre}
track_name+music_streaming_service,find {track_name} on {music_streaming_service}
track_name+music_streaming_service,get {track_name} from {music_streaming_service}
track_name+music_streaming_service,play {track_name} via {music_streaming_service}
track_name+music_streaming_service,put on {track_name} from {music_streaming_service}
track_name+music_streaming_service,queue {track_name} on {music_streaming_service}
track_name+music_streaming_service,shuffle {track_name} on {music_streaming_service}
track_name+record_label,find {track_name} on {record_label}
track_name+record_label,get {track_name} from {record_label}
track_name+record_label,play {track_name} from {record_label}
track_name+record_label,put on {track_name} from {record_label}
track_name+record_label,shuffle {track_name} from {record_label}
music_genre+music_streaming_service,find {music_genre} on {music_streaming_service}
music_genre+music_streaming_service,get {music_genre} from {music_streaming_service}
music_genre+music_streaming_service,play {music_genre} via {music_streaming_service}
music_genre+music_streaming_service,put on {music_genre} from {music_streaming_service}
music_genre+music_streaming_service,queue {music_genre} on {music_streaming_service}
music_genre+music_streaming_service,shuffle {music_genre} on {music_streaming_service}
music_genre+music_streaming_service,start {music_genre} on {music_streaming_service}
music_genre+music_streaming_service,stream {music_genre} from {music_streaming_service}
music_genre+record_label,find {music_genre} on {record_label}
music_genre+record_label,get {music_genre} from {record_label}
music_genre+record_label,play {music_genre} from {record_label}
music_genre+record_label,put on {music_genre} from {record_label}
music_genre+record_label,shuffle {music_genre} from {record_label}
music_genre+record_label,start {music_genre} from {record_label}
record_label+music_streaming_service,find {record_label} on {music_streaming_service}
record_label+music_streaming_service,get {record_label} from {music_streaming_service}
record_label+music_streaming_service,play {record_label} via {music_streaming_service}
record_label+music_streaming_service,put on {record_label} from {music_streaming_service}
record_label+music_streaming_service,queue {record_label} on {music_streaming_service}
record_label+music_streaming_service,shuffle {record_label} on {music_streaming_service}
album_type+music_streaming_service,find {album_type} on {music_streaming_service}
album_type+music_streaming_service,get {album_type} from {music_streaming_service}
album_type+music_streaming_service,play {album_type} via {music_streaming_service}
album_type+music_streaming_service,put on {album_type} from {music_streaming_service}
album_type+music_streaming_service,shuffle {album_type} on {music_streaming_service}
album_type+artist_name,find {album_type} by {artist_name}
album_type+artist_name,get {album_type} from {artist_name}
album_type+artist_name,play {album_type} by {artist_name}
album_type+artist_name,put on {album_type} from {artist_name}
album_type+album_name,find {album_type} {album_name}
album_type+album_name,get {album_type} version of {album_name}
album_type+album_name,play {album_type} of {album_name}
album_type+album_name,put on {album_type} {album_name}
album_type+music_genre,find {album_type} {music_genre}
album_type+music_genre,get {album_type} {music_genre}
album_type+music_genre,play {album_type} {music_genre}
album_type+music_genre,put on {album_type} {music_genre}
artist_name,find {artist_name}'s latest release
artist_name,find {artist_name}'s newest album
artist_name,find {artist_name}'s top songs
artist_name,get {artist_name}'s best hits
artist_name,get {artist_name}'s discography
artist_name,play {artist_name}'s complete works
artist_name,play {artist_name}'s essential tracks
artist_name,play {artist_name}'s greatest hits album
artist_name,play {artist_name}'s most popular songs
artist_name,play {artist_name}'s new music
artist_name,play {artist_name}'s recent releases
artist_name,play {artist_name}'s top 10
artist_name,put on {artist_name}'s best of
artist_name,shuffle {artist_name}'s collection
artist_name,shuffle {artist_name}'s hits
artist_name,start {artist_name}'s playlist
artist_name,stream {artist_name}'s entire discography
album_name,find {album_name} in my library
album_name,find {album_name} to listen to
album_name,get {album_name} to play
album_name,play {album_name} all the way through
album_name,play {album_name} from start to finish
album_name,play {album_name} in full
album_name,play {album_name} in order
album_name,put on {album_name} for me
album_name,put on {album_name} on repeat
album_name,queue {album_name} up
album_name,resume {album_name} from where i left off
album_name,shuffle {album_name} tracks
album_name,start {album_name} from beginning
album_name,stream {album_name} completely
track_name,find {track_name} to listen to
track_name,find the lyrics for {track_name}
track_name,get the meaning of {track_name}
track_name,play {track_name} again
track_name,play {track_name} on loop
track_name,play {track_name} over and over
track_name,put {track_name} on repeat
track_name,queue {track_name} next
track_name,replay {track_name}
track_name,start {track_name} from beginning
track_name,stream {track_name} again
music_genre,find {music_genre} to relax to
music_genre,find {music_genre} for working out
music_genre,find {music_genre} for studying
music_genre,find {music_genre} for the gym
music_genre,find new {music_genre} releases
music_genre,find popular {music_genre}
music_genre,get {music_genre} for a party
music_genre,get {music_genre} for driving
music_genre,play {music_genre} for a road trip
music_genre,play {music_genre} for date night
music_genre,play {music_genre} for focus
music_genre,play {music_genre} for studying
music_genre,play {music_genre} in the car
music_genre,play {music_genre} while working out
music_genre,put on some {music_genre} for the gym
music_genre,shuffle {music_genre} playlist
music_streaming_service,find my liked songs on {music_streaming_service}
music_streaming_service,find my playlists on {music_streaming_service}
music_streaming_service,get my library on {music_streaming_service}
music_streaming_service,play my Discover Weekly on {music_streaming_service}
music_streaming_service,play my liked songs on {music_streaming_service}
music_streaming_service,play my mix on {music_streaming_service}
music_streaming_service,play my recommendations on {music_streaming_service}
music_streaming_service,put on my Daily Mix from {music_streaming_service}
music_streaming_service,resume playback on {music_streaming_service}
music_streaming_service,shuffle my library on {music_streaming_service}
music_streaming_service,start my playlist on {music_streaming_service}
music_streaming_service,stream my music from {music_streaming_service}
record_label,find artists from {record_label}
record_label,find new releases from {record_label}
record_label,get the {record_label} catalog
record_label,play artists from {record_label}
record_label,play the {record_label} collection
record_label,put on music from {record_label}
record_label,shuffle {record_label} artists
record_label,start {record_label} radio
record_label,stream from {record_label}
